Location_code,Year,Taxa,CDBN_ID,Seq_ID,Race,SY
IDPA,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1830.0800000000002
IDPA,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,1672.16
IDPA,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,4180.96
IDPA,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2232.1600000000003
IDPA,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1476.16
IDPA,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,3348.8
IDPA,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,3881.9200000000005
IDPA,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,3815.84
IDPA,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,3645.6000000000004
IDTF,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,3904.32
IDTF,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3249.1200000000003
IDTF,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,3393.6000000000004
IDTF,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,3909.9200000000005
IDTF,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,3324.1600000000003
IDTF,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2499.84
IDTF,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1938.7200000000003
IDTF,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,2548.0000000000005
IDTF,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,3504.4800000000005
IDTF,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2321.76
IDTF,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1603.8400000000001
IDTF,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,2587.2000000000003
IDTF,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,2844.8
IDTF,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,3127.0400000000004
IDTF,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,3480.9600000000005
KSMA,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,2481.92
KSMA,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,1618.4
KSMA,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,680.96
MISA,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1568.0000000000002
MISA,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1209.6000000000001
MISA,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,918.4000000000001
MISA,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,2094.4
MISA,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,1769.6000000000001
MISA,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1344.0000000000002
MISA,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,2721.6000000000004
MISA,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,1500.8000000000002
MISA,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,1444.8000000000002
MTSI,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,3516.8
MTSI,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3662.4000000000005
MTSI,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,3203.2000000000003
MTSI,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,2990.4
MTSI,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,3528.0000000000005
MTSI,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2150.4
MTSI,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,2385.6000000000004
MTSI,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,2542.4
MTSI,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,4446.4000000000005
MTSI,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2956.8
MTSI,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,2475.2000000000003
MTSI,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,3147.2000000000003
MTSI,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,3192.0000000000005
MTSI,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,3550.4000000000005
MTSI,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,4132.8
NMFA,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,4004.0000000000005
NMFA,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,4004.0000000000005
NMFA,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,4735.360000000001
NMFA,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,4089.1200000000003
NMFA,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,4046.5600000000004
NMFA,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,3787.84
NMFA,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,3486.5600000000004
NMFA,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,2152.6400000000003
NMFA,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,4305.280000000001
NMFA,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2797.76
NMFA,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,3744.1600000000003
NMFA,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,4261.6
NMFA,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,4649.120000000001
NMFA,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,4046.5600000000004
NMFA,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,4046.5600000000004
ONEX,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1204.0000000000002
ONEX,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1337.2800000000002
ONEX,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,1410.0800000000002
ONEX,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,1011.3600000000001
ONEX,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,1262.24
ONEX,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,1042.72
ONEX,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,710.08
ONEX,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,862.4000000000001
ONEX,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,1121.1200000000001
ONEX,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,563.36
ONEX,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,686.5600000000001
ONEX,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,1358.5600000000002
ONEX,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,1199.5200000000002
ONEX,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,1218.5600000000002
ONEX,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,1684.4800000000002
SKOU,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2486.4
SKOU,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2517.76
SKOU,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,1677.7600000000002
SKOU,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,2217.6000000000004
SKOU,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,2468.48
SKOU,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2570.4
SKOU,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,2449.44
SKOU,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,2576.0000000000005
SKOU,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,3065.4400000000005
SKOU,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2489.76
SKOU,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,3168.4800000000005
SKOU,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,2580.4800000000005
SKOU,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,2433.76
SKOU,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,2003.6800000000003
SKOU,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,2907.5200000000004
WAOT,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2617.44
WAOT,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2521.1200000000003
WAOT,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,3323.0400000000004
WAOT,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,1849.1200000000001
WAOT,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,1430.2400000000002
WAOT,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,1253.2800000000002
WAOT,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,976.6400000000001
WAOT,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,1486.2400000000002
WAOT,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,3204.32
WAOT,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,1688.9600000000003
WAOT,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,803.0400000000001
WAOT,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,3376.8
WAOT,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,3116.9600000000005
WAOT,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,3412.6400000000003
WAOT,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,2821.28
WARO,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1396.64
WARO,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,801.9200000000001
WARO,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,1262.24
WARO,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,855.6800000000001
WARO,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,703.36
WARO,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,208.32000000000002
WARO,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,277.76000000000005
WARO,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,436.80000000000007
WARO,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,1237.6000000000001
WARO,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,664.1600000000001
WARO,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,287.84000000000003
WARO,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,1321.6000000000001
WARO,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,1369.7600000000002
WARO,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,1245.44
WARO,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,1611.68
WYPO,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2135.84
WYPO,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2313.92
WYPO,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,1836.8000000000002
WYPO,1987,CDBN_280_K407,K407,CDBN_280,Nueva Granada,2329.6000000000004
WYPO,1987,CDBN_281_K59,K59,CDBN_281,Nueva Granada,2352
WYPO,1987,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2158.2400000000002
WYPO,1987,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,2041.7600000000002
WYPO,1987,CDBN_285_Montcalm,Montcalm,CDBN_285,Nueva Granada,1665.44
WYPO,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,2606.2400000000002
WYPO,1987,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2177.28
WYPO,1987,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1991.3600000000001
WYPO,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,2810.0800000000004
WYPO,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,2428.1600000000003
WYPO,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,2330.7200000000003
WYPO,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,3047.5200000000004
WYTO,1987,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,3338.7200000000003
WYTO,1987,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3472.0000000000005
WYTO,1987,CDBN_323_Harris,Harris,CDBN_323,Durango,3734.0800000000004
WYTO,1987,CDBN_133_RS101,RS101,CDBN_133,Durango,3540.32
WYTO,1987,CDBN_311_UI114,UI114,CDBN_311,Durango,3553.76
WYTO,1987,CDBN_220_UI126,UI126,CDBN_220,Durango,3551.5200000000004
WYTO,1987,CDBN_314_UI59,UI59,CDBN_314,Durango,3385.76
WYTO,1987,CDBN_274_Viva,Viva,CDBN_274,Durango,3122.5600000000004
ABBI,1986,CDBN_099_4533,4533,CDBN_099,Durango,3878.5600000000004
ABBI,1986,CDBN_101_79146,79146,CDBN_101,Durango,3526.88
ABBI,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,2516.6400000000003
ABBI,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,3204.32
ABBI,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,3570.5600000000004
ABBI,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,3162.88
ABBI,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,2304.96
ABBI,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,3501.1200000000003
ABBI,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,2774.2400000000002
ABBI,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,1753.92
ABBI,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,1330.5600000000002
ABBI,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2266.88
ABBI,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,1518.7200000000003
ABBI,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1610.5600000000002
ABBI,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,3381.28
ABBI,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2441.6000000000004
ABBI,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1143.5200000000002
ABBI,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,2750.7200000000003
ABBI,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,3021.76
ABBI,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,2475.2000000000003
ABBI,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,3024.0000000000005
ABBI,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,3446.2400000000002
ABBR,1986,CDBN_099_4533,4533,CDBN_099,Durango,3122.5600000000004
ABBR,1986,CDBN_101_79146,79146,CDBN_101,Durango,2972.4800000000005
ABBR,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,1947.6800000000003
ABBR,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1616.16
ABBR,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,3557.1200000000003
ABBR,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1566.88
ABBR,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,2317.28
ABBR,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,3193.1200000000003
ABBR,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,1570.2400000000002
ABBR,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,1228.64
ABBR,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,1860.3200000000002
ABBR,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,3178.5600000000004
ABBR,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,1460.4800000000002
ABBR,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,2842.5600000000004
ABBR,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,2667.84
ABBR,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2744.0000000000005
ABBR,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1337.2800000000002
ABBR,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,2666.7200000000003
ABBR,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,3074.4
ABBR,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,2520.0000000000005
ABBR,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,3128.1600000000003
ABBR,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,2997.1200000000003
CACH,1986,CDBN_099_4533,4533,CDBN_099,Durango,3179.6800000000003
CACH,1986,CDBN_101_79146,79146,CDBN_101,Durango,2749.6000000000004
CACH,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,2242.2400000000002
CACH,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2348.6400000000003
CACH,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,3007.2000000000003
CACH,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2606.2400000000002
CACH,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,2275.84
CACH,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,2238.88
CACH,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,1790.88
CACH,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,2210.88
CACH,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,1869.2800000000002
CACH,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,1260.0000000000002
CACH,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,2223.2000000000003
CACH,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1551.2
CACH,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,2412.48
CACH,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,1792.0000000000002
CACH,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,2111.2000000000003
CACH,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,2442.7200000000003
CACH,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,2171.6800000000003
CACH,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,2087.6800000000003
CACH,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,2982.5600000000004
CACH,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,2246.7200000000003
CARI,1986,CDBN_099_4533,4533,CDBN_099,Durango,1377.6000000000001
CARI,1986,CDBN_101_79146,79146,CDBN_101,Durango,1450.4
CARI,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,1199.5200000000002
CARI,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1025.92
CARI,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,1507.5200000000002
CARI,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1730.4
CARI,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,791.84
CARI,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,939.6800000000001
CARI,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,807.5200000000001
CARI,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,735.84
CARI,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,900.4800000000001
CARI,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,492.80000000000007
CARI,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,875.84
CARI,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,301.28000000000003
CARI,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,1522.0800000000002
CARI,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,687.6800000000001
CARI,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,929.6000000000001
CARI,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,668.6400000000001
CARI,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,1257.7600000000002
CARI,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,501.76000000000005
CARI,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,1749.44
CARI,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,1329.44
COFC,1986,CDBN_099_4533,4533,CDBN_099,Durango,2324
COFC,1986,CDBN_101_79146,79146,CDBN_101,Durango,2405.76
COFC,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,1635.2
COFC,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,1873.7600000000002
COFC,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,2539.0400000000004
COFC,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1739.3600000000001
COFC,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,2541.28
COFC,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,2590.5600000000004
COFC,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,1615.0400000000002
COFC,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,2070.88
COFC,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,2004.8000000000002
COFC,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,1532.16
COFC,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,2013.7600000000002
COFC,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1694.5600000000002
COFC,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,1974.5600000000002
COFC,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,1341.7600000000002
COFC,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,1897.2800000000002
COFC,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,2683.5200000000004
COFC,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,2968.0000000000005
COFC,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,2199.6800000000003
COFC,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,2037.2800000000002
COFC,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,2009.2800000000002
COFR,1986,CDBN_099_4533,4533,CDBN_099,Durango,3280.4800000000005
COFR,1986,CDBN_101_79146,79146,CDBN_101,Durango,3407.0400000000004
COFR,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,2539.0400000000004
COFR,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2113.44
COFR,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,3435.0400000000004
COFR,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,1974.5600000000002
COFR,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,2856.0000000000005
COFR,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,2237.76
COFR,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,2348.6400000000003
COFR,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,2031.6800000000003
COFR,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,2619.6800000000003
COFR,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,1844.64
COFR,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,2163.84
COFR,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,3196.4800000000005
COFR,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,3612.0000000000005
COFR,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,2579.36
COFR,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,3317.4400000000005
COFR,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,3319.6800000000003
IDKI,1986,CDBN_099_4533,4533,CDBN_099,Durango,4667.040000000001
IDKI,1986,CDBN_101_79146,79146,CDBN_101,Durango,4396
IDKI,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,4401.6
IDKI,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,3594.0800000000004
IDKI,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,5163.200000000001
IDKI,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2999.36
IDKI,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,4424
IDKI,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,5008.64
IDKI,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,2711.5200000000004
IDKI,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,2906.4
IDKI,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,3363.36
IDKI,1986,CDBN_284_Lassen,Lassen,CDBN_284,Nueva Granada,2459.5200000000004
IDKI,1986,CDBN_057_Linden,Linden,CDBN_057,Nueva Granada,3011.6800000000003
IDKI,1986,CDBN_112_MRK44,MRK44,CDBN_112,Nueva Granada,1468.3200000000002
IDKI,1986,CDBN_095_Othello,Othello,CDBN_095,Durango,4753.280000000001
IDKI,1986,CDBN_090_Redkloud,Redkloud,CDBN_090,Nueva Granada,2766.4
IDKI,1986,CDBN_153_Sacramento,Sacramento,CDBN_153,Nueva Granada,3314.0800000000004
IDKI,1986,CDBN_311_UI114,UI114,CDBN_311,Durango,4124.96
IDKI,1986,CDBN_221_UI196,UI196,CDBN_221,Durango,5045.6
IDKI,1986,CDBN_314_UI59,UI59,CDBN_314,Durango,3888.6400000000003
IDKI,1986,CDBN_049_UNS_117,UNS_117,CDBN_049,Durango,5181.120000000001
IDKI,1986,CDBN_274_Viva,Viva,CDBN_274,Durango,4738.72
IDPA,1986,CDBN_099_4533,4533,CDBN_099,Durango,4110.4000000000005
IDPA,1986,CDBN_101_79146,79146,CDBN_101,Durango,3553.76
IDPA,1986,CDBN_102_83B16,83B16,CDBN_102,Mesoamerican,2416.96
IDPA,1986,CDBN_050_Aurora,Aurora,CDBN_050,Mesoamerican,2268
IDPA,1986,CDBN_298_BillZ,BillZ,CDBN_298,Durango,3138.2400000000002
IDPA,1986,CDBN_146_Fleetwood,Fleetwood,CDBN_146,Mesoamerican,2274.7200000000003
IDPA,1986,CDBN_323_Harris,Harris,CDBN_323,Durango,3197.6000000000004
IDPA,1986,CDBN_110_ISB_459,ISB_459,CDBN_110,Durango,3365.6000000000004
IDPA,1986,CDBN_111_ISB_730,ISB_730,CDBN_111,Mesoamerican,2167.2000000000003
IDPA,1986,CDBN_282_Kamiakin,Kamiakin,CDBN_282,Nueva Granada,2096.6400000000003
IDPA,1986,CDBN_283_Kardinal,Kardinal,CDBN_283,Nueva Granada,2031.6800000000003
