Site,Location_code,MATCH,Latitude,Longitude,Year,Date,Heritability
MBBR,MBBR,1,49.86689,-99.973147,2009,2009-01-01,NA
MBMO,MBMO,1,49.18491,-98.078299,2009,2009-01-01,0.3590013
MIEN,MIEN,1,43.3541,-85.1791,2009,2009-01-01,0.9913065
MIS2,MIS2,1,43.39521,-83.68696,2009,2009-01-01,NA
MISA,MISA,1,43.39521,-83.686963,2009,2009-01-01,0.4515718
MNBE,MNBE,1,45.38951,-93.885754,2009,2009-01-01,0
MNCR,MNCR,1,47.80604,-96.60909,2009,2009-01-01,0
MNLA,MNLA,1,44.23915,-95.308206,2009,2009-01-01,0.4206789
MNMO,MNMO,1,45.60179,-95.901515,2009,2009-01-01,0.8200789
MNPE,MNPE,1,46.89022,-95.075698,2009,2009-01-01,0.8200789
MNPR,MNPR,1,46.66384,-95.533428,2009,2009-01-01,NA
MOCL,MOCL,1,36.487915,-89.96273,2009,2009-01-01,0.2343174
MOCO,MOCO,1,38.943,-92.319914,2009,2009-01-01,NA
MOPO,MOPO,1,36.395653,-89.609206,2009,2009-01-01,0
MTHU,MTHU,1,45.92061,-108.241794,2009,2009-01-01,NA
MTSI,MTSI,1,47.72635,-104.150097,2009,2009-01-01,0
NDAR,NDAR,1,47.10414,-97.218143,2009,2009-01-01,0.6683257
NDCA,NDCA,1,47.50822,-99.120669,2009,2009-01-01,0.7960287
NDER,NDER,1,47.11533,-97.387892,2009,2009-01-01,0.1004839
NDFA,NDFA,1,46.8994,-96.811921,2009,2009-01-01,0.6410448
NDHA,NDHA,1,47.6331,-97.460334,2009,2009-01-01,0.7615156
NDPR,NDPR,1,46.99889,-97.113918,2009,2009-01-01,0.3712024
NEMI,NEMI,1,41.94062,-103.821274,2009,2009-01-01,NA
NENP,NENP,1,41.08757,-100.778668,2009,2009-01-01,0.3473522
NES2,NES2,1,41.89178,-103.678862,2009,2009-01-01,NA
NESB,NESB,1,41.94255,-103.814399,2009,2009-01-01,0
NMFA,NMFA,1,36.68915,-108.307665,2009,2009-01-01,0.7633486
NYFR,NYFR,1,42.52198,-76.330525,2009,2009-01-01,0.4936279
ONEL,ONEL,1,43.6419,-80.401772,2009,2009-01-01,0.481307
ONEX,ONEX,1,43.31734,-81.506848,2009,2009-01-01,0.461952
ONGU,ONGU,1,43.54903,-80.213818,2009,2009-01-01,0.5421255
ONHA,ONHA,1,42.02955,-82.900968,2009,2009-01-01,0.3730259
PRIS,PRIS,1,18.46457,-67.052045,2009,2009-01-01,0.4268253
SKOU,SKOU,1,51.47894,-107.050903,2009,2009-01-01,NA
SKSA,SKSA,1,52.13359,-106.609455,2009,2009-01-01,0.0539243
TXCS,TXCS,1,30.540641,-96.427962,2009,2009-01-01,0.1319227
TXLU,TXLU,1,33.6915,-101.826086,2009,2009-01-01,NA
TXMU,TXMU,1,33.45195,-99.614823,2009,2009-01-01,0
TXVE,TXVE,1,34.080061,-99.368349,2009,2009-01-01,NA
WAOT,WAOT,1,46.79111,-119.033087,2009,2009-01-01,NA
WARO,WARO,1,46.29334,-119.734117,2009,2009-01-01,0.8170661
WAVA,WAVA,1,45.67664,-122.649114,2009,2009-01-01,0.5601599
WYLI,WYLI,1,42.13224,-104.394135,2009,2009-01-01,NA
WYPO,WYPO,1,44.77592,-108.758948,2009,2009-01-01,NA
WYRI,WYRI,1,43.0281,-108.426538,2009,2009-01-01,0.7059653
WYTO,WYTO,1,42.0815,-104.219912,2009,2009-01-01,NA
ABBI,ABBI,1,49.869621,-111.377099,2010,2009-01-01,0.1048574
ABBR,ABBR,1,50.549506,-111.852109,2010,2010-01-01,0.7777905
ABLE,ABLE,1,49.69886,-112.763594,2010,2010-01-01,0.5843298
ABVA,ABVA,1,50.052864,-112.126564,2010,2010-01-01,0.6671865
AZBO,AZBO,1,32.451195,-109.958609,2010,2010-01-01,0.4713177
AZHE,AZHE,1,31.43833,-110.108139,2010,2010-01-01,0
AZKS,AZKS,1,32.12751,-109.752162,2010,2010-01-01,0.5901449
AZSA,AZSA,1,32.81499,-109.680619,2010,2010-01-01,0.4705153
CACH,CACH,1,39.6903,-121.823782,2010,2010-01-01,0.1114391
CACO,CACO,1,39.2,-122.02,2010,2010-01-01,NA
CAD2,CAD2,1,38.53505,-121.783175,2010,2010-01-01,NA
CADV,CADV,1,38.53782,-121.756973,2010,2010-01-01,0.6157914
CAIR,CAIR,1,33.6884,-117.722118,2010,2010-01-01,0.7258417
CAOR,CAOR,1,39.62961,-122.005533,2010,2010-01-01,0.39439
CARI,CARI,1,33.96833,-117.339196,2010,2010-01-01,0.1489149
COFC,COFC,1,40.65167,-104.999168,2010,2010-01-01,0.2879289
COFR,COFR,1,39.17892,-108.700073,2010,2010-01-01,0.107095
IDKI,IDKI,1,42.55103,-114.340004,2010,2010-01-01,0.5591702
IDNA,IDNA,1,43.664948,-116.520451,2010,2010-01-01,0.5224906
IDP2,IDP2,1,43.80256,-116.944202,2010,2010-01-01,0.4358172
IDPA,IDPA,1,43.66495,-116.520451,2010,2010-01-01,0.0295319
IDTF,IDTF,1,42.6065,-114.504587,2010,2010-01-01,0.8350158
KSCO,KSCO,1,39.387209,-101.068435,2010,2010-01-01,0.1032992
KSMA,KSMA,1,39.21192,-96.589243,2010,2010-01-01,0.1101105
KSTR,KSTR,1,38.47032,-101.77941,2010,2010-01-01,0.4837053
MBBR,MBBR,1,49.86689,-99.973147,2010,2010-01-01,NA
MBMO,MBMO,1,49.18491,-98.078299,2010,2010-01-01,0.3590013
MIEN,MIEN,1,43.3541,-85.1791,2010,2010-01-01,0.9677967
MIS2,MIS2,1,43.39521,-83.68696,2010,2010-01-01,NA
MISA,MISA,1,43.39521,-83.686963,2010,2010-01-01,0.3727926
MNBE,MNBE,1,45.38951,-93.885754,2010,2010-01-01,0
MNCR,MNCR,1,47.80604,-96.60909,2010,2010-01-01,0
MNLA,MNLA,1,44.23915,-95.308206,2010,2010-01-01,0.4206789
MNMO,MNMO,1,45.60179,-95.901515,2010,2010-01-01,0.8200789
MNPE,MNPE,1,46.89022,-95.075698,2010,2010-01-01,0.8200789
MNPR,MNPR,1,46.66384,-95.533428,2010,2010-01-01,NA
MOCL,MOCL,1,36.487915,-89.96273,2010,2010-01-01,0.2343174
MOCO,MOCO,1,38.943,-92.319914,2010,2010-01-01,NA
MOPO,MOPO,1,36.395653,-89.609206,2010,2010-01-01,0
MTHU,MTHU,1,45.92061,-108.241794,2010,2010-01-01,NA
MTSI,MTSI,1,47.72635,-104.150097,2010,2010-01-01,0
NDAR,NDAR,1,47.10414,-97.218143,2010,2010-01-01,0.6233498
NDCA,NDCA,1,47.50822,-99.120669,2010,2010-01-01,0.7960287
NDER,NDER,1,47.11533,-97.387892,2010,2010-01-01,0.1004839
NDFA,NDFA,1,46.8994,-96.811921,2010,2010-01-01,0.6410448
NDHA,NDHA,1,47.6331,-97.460334,2010,2010-01-01,0
NDPR,NDPR,1,46.99889,-97.113918,2010,2010-01-01,0.08105469
NEMI,NEMI,1,41.94062,-103.821274,2010,2010-01-01,NA
NENP,NENP,1,41.08757,-100.778668,2010,2010-01-01,0.3473522
NES2,NES2,1,41.89178,-103.678862,2010,2010-01-01,NA
NESB,NESB,1,41.94255,-103.814399,2010,2010-01-01,0
NMFA,NMFA,1,36.68915,-108.307665,2010,2010-01-01,0.8098163
NYFR,NYFR,1,42.52198,-76.330525,2010,2010-01-01,0.4936279
ONEL,ONEL,1,43.6419,-80.401772,2010,2010-01-01,0.5188476
ONEX,ONEX,1,43.31734,-81.506848,2010,2010-01-01,0.6905367
ONGU,ONGU,1,43.54903,-80.213818,2010,2010-01-01,0.5421255
ONHA,ONHA,1,42.02955,-82.900968,2010,2010-01-01,0.3930527
PRIS,PRIS,1,18.46457,-67.052045,2010,2010-01-01,0.4268253
SKOU,SKOU,1,51.47894,-107.050903,2010,2010-01-01,0.7681003
SKSA,SKSA,1,52.13359,-106.609455,2010,2010-01-01,0.0539243
TXCS,TXCS,1,30.540641,-96.427962,2010,2010-01-01,0.1319227
TXLU,TXLU,1,33.6915,-101.826086,2010,2010-01-01,NA
TXMU,TXMU,1,33.45195,-99.614823,2010,2010-01-01,0
TXVE,TXVE,1,34.080061,-99.368349,2010,2010-01-01,NA
WAOT,WAOT,1,46.79111,-119.033087,2010,2010-01-01,NA
WARO,WARO,1,46.29334,-119.734117,2010,2010-01-01,0.6695378
WAVA,WAVA,1,45.67664,-122.649114,2010,2010-01-01,0.5601599
WYLI,WYLI,1,42.13224,-104.394135,2010,2010-01-01,NA
WYPO,WYPO,1,44.77592,-108.758948,2010,2010-01-01,NA
WYRI,WYRI,1,43.0281,-108.426538,2010,2010-01-01,0.7683326
WYTO,WYTO,1,42.0815,-104.219912,2010,2010-01-01,NA
ABBI,ABBI,1,49.869621,-111.377099,2011,2010-01-01,0.1048574
ABBR,ABBR,1,50.549506,-111.852109,2011,2011-01-01,0.7777905
ABLE,ABLE,1,49.69886,-112.763594,2011,2011-01-01,0.5843298
ABVA,ABVA,1,50.052864,-112.126564,2011,2011-01-01,0.6671865
AZBO,AZBO,1,32.451195,-109.958609,2011,2011-01-01,0.4713177
AZHE,AZHE,1,31.43833,-110.108139,2011,2011-01-01,0
AZKS,AZKS,1,32.12751,-109.752162,2011,2011-01-01,0.5901449
AZSA,AZSA,1,32.81499,-109.680619,2011,2011-01-01,0.4705153
CACH,CACH,1,39.6903,-121.823782,2011,2011-01-01,0.1114391
CACO,CACO,1,39.2,-122.02,2011,2011-01-01,NA
CAD2,CAD2,1,38.53505,-121.783175,2011,2011-01-01,NA
CADV,CADV,1,38.53782,-121.756973,2011,2011-01-01,0.6192722
CAIR,CAIR,1,33.6884,-117.722118,2011,2011-01-01,0.7258417
CAOR,CAOR,1,39.62961,-122.005533,2011,2011-01-01,0.39439
CARI,CARI,1,33.96833,-117.339196,2011,2011-01-01,0.1489149
COFC,COFC,1,40.65167,-104.999168,2011,2011-01-01,0.3741236
COFR,COFR,1,39.17892,-108.700073,2011,2011-01-01,0.107095
IDKI,IDKI,1,42.55103,-114.340004,2011,2011-01-01,0.5424734
IDNA,IDNA,1,43.664948,-116.520451,2011,2011-01-01,0.5224906
IDP2,IDP2,1,43.80256,-116.944202,2011,2011-01-01,0.4358172
IDPA,IDPA,1,43.66495,-116.520451,2011,2011-01-01,0.0295319
IDTF,IDTF,1,42.6065,-114.504587,2011,2011-01-01,0.8350158
KSCO,KSCO,1,39.387209,-101.068435,2011,2011-01-01,0.1032992
KSMA,KSMA,1,39.21192,-96.589243,2011,2011-01-01,0.1101105
KSTR,KSTR,1,38.47032,-101.77941,2011,2011-01-01,0.4837053
MBBR,MBBR,1,49.86689,-99.973147,2011,2011-01-01,NA
MBMO,MBMO,1,49.18491,-98.078299,2011,2011-01-01,0.3590013
MIEN,MIEN,1,43.3541,-85.1791,2011,2011-01-01,0.917211
MIS2,MIS2,1,43.39521,-83.68696,2011,2011-01-01,NA
MISA,MISA,1,43.39521,-83.686963,2011,2011-01-01,0.2994818
MNBE,MNBE,1,45.38951,-93.885754,2011,2011-01-01,0
MNCR,MNCR,1,47.80604,-96.60909,2011,2011-01-01,0
MNLA,MNLA,1,44.23915,-95.308206,2011,2011-01-01,0.4206789
MNMO,MNMO,1,45.60179,-95.901515,2011,2011-01-01,0.8200789
MNPE,MNPE,1,46.89022,-95.075698,2011,2011-01-01,0.8200789
MNPR,MNPR,1,46.66384,-95.533428,2011,2011-01-01,NA
MOCL,MOCL,1,36.487915,-89.96273,2011,2011-01-01,0.2343174
MOCO,MOCO,1,38.943,-92.319914,2011,2011-01-01,NA
MOPO,MOPO,1,36.395653,-89.609206,2011,2011-01-01,0
MTHU,MTHU,1,45.92061,-108.241794,2011,2011-01-01,NA
MTSI,MTSI,1,47.72635,-104.150097,2011,2011-01-01,0
NDAR,NDAR,1,47.10414,-97.218143,2011,2011-01-01,0.531741
NDCA,NDCA,1,47.50822,-99.120669,2011,2011-01-01,0.7960287
NDER,NDER,1,47.11533,-97.387892,2011,2011-01-01,0.1004839
NDFA,NDFA,1,46.8994,-96.811921,2011,2011-01-01,0.6410448
NDHA,NDHA,1,47.6331,-97.460334,2011,2011-01-01,0
NDPR,NDPR,1,46.99889,-97.113918,2011,2011-01-01,0.08105469
NEMI,NEMI,1,41.94062,-103.821274,2011,2011-01-01,NA
NENP,NENP,1,41.08757,-100.778668,2011,2011-01-01,0.3473522
NES2,NES2,1,41.89178,-103.678862,2011,2011-01-01,NA
NESB,NESB,1,41.94255,-103.814399,2011,2011-01-01,0
NMFA,NMFA,1,36.68915,-108.307665,2011,2011-01-01,0.91149
NYFR,NYFR,1,42.52198,-76.330525,2011,2011-01-01,0.4936279
ONEL,ONEL,1,43.6419,-80.401772,2011,2011-01-01,0.5027779
ONEX,ONEX,1,43.31734,-81.506848,2011,2011-01-01,0.2468152
ONGU,ONGU,1,43.54903,-80.213818,2011,2011-01-01,0.5421255
ONHA,ONHA,1,42.02955,-82.900968,2011,2011-01-01,0.3930527
PRIS,PRIS,1,18.46457,-67.052045,2011,2011-01-01,0.4268253
SKOU,SKOU,1,51.47894,-107.050903,2011,2011-01-01,0.7681003
SKSA,SKSA,1,52.13359,-106.609455,2011,2011-01-01,0.0539243
TXCS,TXCS,1,30.540641,-96.427962,2011,2011-01-01,0.1319227
TXLU,TXLU,1,33.6915,-101.826086,2011,2011-01-01,NA
TXMU,TXMU,1,33.45195,-99.614823,2011,2011-01-01,0
TXVE,TXVE,1,34.080061,-99.368349,2011,2011-01-01,NA
WAOT,WAOT,1,46.79111,-119.033087,2011,2011-01-01,NA
WARO,WARO,1,46.29334,-119.734117,2011,2011-01-01,0.610793
WAVA,WAVA,1,45.67664,-122.649114,2011,2011-01-01,0.5601599
WYLI,WYLI,1,42.13224,-104.394135,2011,2011-01-01,NA
WYPO,WYPO,1,44.77592,-108.758948,2011,2011-01-01,NA
WYRI,WYRI,1,43.0281,-108.426538,2011,2011-01-01,0.7007941
WYTO,WYTO,1,42.0815,-104.219912,2011,2011-01-01,NA
ABBI,ABBI,1,49.869621,-111.377099,2012,2011-01-01,NA
ABBR,ABBR,1,50.549506,-111.852109,2012,2012-01-01,NA
ABLE,ABLE,1,49.69886,-112.763594,2012,2012-01-01,0.8437564
ABVA,ABVA,1,50.052864,-112.126564,2012,2012-01-01,NA
AZBO,AZBO,1,32.451195,-109.958609,2012,2012-01-01,NA
AZHE,AZHE,1,31.43833,-110.108139,2012,2012-01-01,NA
AZKS,AZKS,1,32.12751,-109.752162,2012,2012-01-01,NA
AZSA,AZSA,1,32.81499,-109.680619,2012,2012-01-01,NA
CACH,CACH,1,39.6903,-121.823782,2012,2012-01-01,NA
CACO,CACO,1,39.2,-122.02,2012,2012-01-01,NA
CAD2,CAD2,1,38.53505,-121.783175,2012,2012-01-01,NA
CADV,CADV,1,38.53782,-121.756973,2012,2012-01-01,NA
CAIR,CAIR,1,33.6884,-117.722118,2012,2012-01-01,NA
CAOR,CAOR,1,39.62961,-122.005533,2012,2012-01-01,NA
CARI,CARI,1,33.96833,-117.339196,2012,2012-01-01,NA
COFC,COFC,1,40.65167,-104.999168,2012,2012-01-01,0.3099985
COFR,COFR,1,39.17892,-108.700073,2012,2012-01-01,NA
IDKI,IDKI,1,42.55103,-114.340004,2012,2012-01-01,0.7967856
IDNA,IDNA,1,43.664948,-116.520451,2012,2012-01-01,NA
IDP2,IDP2,1,43.80256,-116.944202,2012,2012-01-01,NA
IDPA,IDPA,1,43.66495,-116.520451,2012,2012-01-01,NA
IDTF,IDTF,1,42.6065,-114.504587,2012,2012-01-01,NA
KSCO,KSCO,1,39.387209,-101.068435,2012,2012-01-01,NA
KSMA,KSMA,1,39.21192,-96.589243,2012,2012-01-01,NA
KSTR,KSTR,1,38.47032,-101.77941,2012,2012-01-01,NA
MBBR,MBBR,1,49.86689,-99.973147,2012,2012-01-01,NA
MBMO,MBMO,1,49.18491,-98.078299,2012,2012-01-01,NA
MIEN,MIEN,1,43.3541,-85.1791,2012,2012-01-01,0.9308703
MIS2,MIS2,1,43.39521,-83.68696,2012,2012-01-01,NA
MISA,MISA,1,43.39521,-83.686963,2012,2012-01-01,0.0566892
MNBE,MNBE,1,45.38951,-93.885754,2012,2012-01-01,NA
MNCR,MNCR,1,47.80604,-96.60909,2012,2012-01-01,NA
MNLA,MNLA,1,44.23915,-95.308206,2012,2012-01-01,NA
MNMO,MNMO,1,45.60179,-95.901515,2012,2012-01-01,NA
MNPE,MNPE,1,46.89022,-95.075698,2012,2012-01-01,NA
MNPR,MNPR,1,46.66384,-95.533428,2012,2012-01-01,NA
MOCL,MOCL,1,36.487915,-89.96273,2012,2012-01-01,NA
MOCO,MOCO,1,38.943,-92.319914,2012,2012-01-01,NA
MOPO,MOPO,1,36.395653,-89.609206,2012,2012-01-01,NA
MTHU,MTHU,1,45.92061,-108.241794,2012,2012-01-01,NA
MTSI,MTSI,1,47.72635,-104.150097,2012,2012-01-01,0.5386317
NDAR,NDAR,1,47.10414,-97.218143,2012,2012-01-01,NA
NDCA,NDCA,1,47.50822,-99.120669,2012,2012-01-01,NA
NDER,NDER,1,47.11533,-97.387892,2012,2012-01-01,NA
NDFA,NDFA,1,46.8994,-96.811921,2012,2012-01-01,0
NDHA,NDHA,1,47.6331,-97.460334,2012,2012-01-01,NA
NDPR,NDPR,1,46.99889,-97.113918,2012,2012-01-01,NA
NEMI,NEMI,1,41.94062,-103.821274,2012,2012-01-01,NA
NENP,NENP,1,41.08757,-100.778668,2012,2012-01-01,NA
NES2,NES2,1,41.89178,-103.678862,2012,2012-01-01,NA
NESB,NESB,1,41.94255,-103.814399,2012,2012-01-01,0.9069477
NMFA,NMFA,1,36.68915,-108.307665,2012,2012-01-01,NA
NYFR,NYFR,1,42.52198,-76.330525,2012,2012-01-01,0.4212785
ONEL,ONEL,1,43.6419,-80.401772,2012,2012-01-01,0.2697742
ONEX,ONEX,1,43.31734,-81.506848,2012,2012-01-01,NA
ONGU,ONGU,1,43.54903,-80.213818,2012,2012-01-01,NA
ONHA,ONHA,1,42.02955,-82.900968,2012,2012-01-01,NA
PRIS,PRIS,1,18.46457,-67.052045,2012,2012-01-01,0.7681003
SKOU,SKOU,1,51.47894,-107.050903,2012,2012-01-01,NA
SKSA,SKSA,1,52.13359,-106.609455,2012,2012-01-01,NA
TXCS,TXCS,1,30.540641,-96.427962,2012,2012-01-01,NA
TXLU,TXLU,1,33.6915,-101.826086,2012,2012-01-01,NA
TXMU,TXMU,1,33.45195,-99.614823,2012,2012-01-01,NA
TXVE,TXVE,1,34.080061,-99.368349,2012,2012-01-01,NA
WAOT,WAOT,1,46.79111,-119.033087,2012,2012-01-01,0.7592991
WARO,WARO,1,46.29334,-119.734117,2012,2012-01-01,NA
WAVA,WAVA,1,45.67664,-122.649114,2012,2012-01-01,NA
WYLI,WYLI,1,42.13224,-104.394135,2012,2012-01-01,NA
WYPO,WYPO,1,44.77592,-108.758948,2012,2012-01-01,0.7251795
WYRI,WYRI,1,43.0281,-108.426538,2012,2012-01-01,NA
WYTO,WYTO,1,42.0815,-104.219912,2012,2012-01-01,NA
ABBI,ABBI,1,49.869621,-111.377099,2013,2012-01-01,NA
ABBR,ABBR,1,50.549506,-111.852109,2013,2013-01-01,NA
ABLE,ABLE,1,49.69886,-112.763594,2013,2013-01-01,0.8437564
ABVA,ABVA,1,50.052864,-112.126564,2013,2013-01-01,NA
AZBO,AZBO,1,32.451195,-109.958609,2013,2013-01-01,NA
AZHE,AZHE,1,31.43833,-110.108139,2013,2013-01-01,NA
AZKS,AZKS,1,32.12751,-109.752162,2013,2013-01-01,NA
AZSA,AZSA,1,32.81499,-109.680619,2013,2013-01-01,NA
CACH,CACH,1,39.6903,-121.823782,2013,2013-01-01,NA
CACO,CACO,1,39.2,-122.02,2013,2013-01-01,NA
CAD2,CAD2,1,38.53505,-121.783175,2013,2013-01-01,NA
CADV,CADV,1,38.53782,-121.756973,2013,2013-01-01,NA
CAIR,CAIR,1,33.6884,-117.722118,2013,2013-01-01,NA
CAOR,CAOR,1,39.62961,-122.005533,2013,2013-01-01,NA
CARI,CARI,1,33.96833,-117.339196,2013,2013-01-01,NA
COFC,COFC,1,40.65167,-104.999168,2013,2013-01-01,0.3099985
COFR,COFR,1,39.17892,-108.700073,2013,2013-01-01,NA
IDKI,IDKI,1,42.55103,-114.340004,2013,2013-01-01,0.7967856
IDNA,IDNA,1,43.664948,-116.520451,2013,2013-01-01,NA
IDP2,IDP2,1,43.80256,-116.944202,2013,2013-01-01,NA
IDPA,IDPA,1,43.66495,-116.520451,2013,2013-01-01,NA
IDTF,IDTF,1,42.6065,-114.504587,2013,2013-01-01,NA
KSCO,KSCO,1,39.387209,-101.068435,2013,2013-01-01,NA
KSMA,KSMA,1,39.21192,-96.589243,2013,2013-01-01,NA
KSTR,KSTR,1,38.47032,-101.77941,2013,2013-01-01,NA
MBBR,MBBR,1,49.86689,-99.973147,2013,2013-01-01,NA
MBMO,MBMO,1,49.18491,-98.078299,2013,2013-01-01,NA
MIEN,MIEN,1,43.3541,-85.1791,2013,2013-01-01,0.9308703
MIS2,MIS2,1,43.39521,-83.68696,2013,2013-01-01,NA
MISA,MISA,1,43.39521,-83.686963,2013,2013-01-01,0.0566892
MNBE,MNBE,1,45.38951,-93.885754,2013,2013-01-01,NA
MNCR,MNCR,1,47.80604,-96.60909,2013,2013-01-01,NA
MNLA,MNLA,1,44.23915,-95.308206,2013,2013-01-01,NA
MNMO,MNMO,1,45.60179,-95.901515,2013,2013-01-01,NA
MNPE,MNPE,1,46.89022,-95.075698,2013,2013-01-01,NA
MNPR,MNPR,1,46.66384,-95.533428,2013,2013-01-01,NA
MOCL,MOCL,1,36.487915,-89.96273,2013,2013-01-01,NA
MOCO,MOCO,1,38.943,-92.319914,2013,2013-01-01,NA
MOPO,MOPO,1,36.395653,-89.609206,2013,2013-01-01,NA
MTHU,MTHU,1,45.92061,-108.241794,2013,2013-01-01,NA
MTSI,MTSI,1,47.72635,-104.150097,2013,2013-01-01,0.5386317
NDAR,NDAR,1,47.10414,-97.218143,2013,2013-01-01,NA
NDCA,NDCA,1,47.50822,-99.120669,2013,2013-01-01,NA
NDER,NDER,1,47.11533,-97.387892,2013,2013-01-01,NA
NDFA,NDFA,1,46.8994,-96.811921,2013,2013-01-01,0
NDHA,NDHA,1,47.6331,-97.460334,2013,2013-01-01,NA
NDPR,NDPR,1,46.99889,-97.113918,2013,2013-01-01,NA
NEMI,NEMI,1,41.94062,-103.821274,2013,2013-01-01,NA
NENP,NENP,1,41.08757,-100.778668,2013,2013-01-01,NA
NES2,NES2,1,41.89178,-103.678862,2013,2013-01-01,NA
NESB,NESB,1,41.94255,-103.814399,2013,2013-01-01,0.9069477
NMFA,NMFA,1,36.68915,-108.307665,2013,2013-01-01,NA
NYFR,NYFR,1,42.52198,-76.330525,2013,2013-01-01,0.4212785
ONEL,ONEL,1,43.6419,-80.401772,2013,2013-01-01,0.2697742
ONEX,ONEX,1,43.31734,-81.506848,2013,2013-01-01,NA
ONGU,ONGU,1,43.54903,-80.213818,2013,2013-01-01,NA
ONHA,ONHA,1,42.02955,-82.900968,2013,2013-01-01,NA
PRIS,PRIS,1,18.46457,-67.052045,2013,2013-01-01,0.7681003
SKOU,SKOU,1,51.47894,-107.050903,2013,2013-01-01,NA
SKSA,SKSA,1,52.13359,-106.609455,2013,2013-01-01,NA
TXCS,TXCS,1,30.540641,-96.427962,2013,2013-01-01,NA
TXLU,TXLU,1,33.6915,-101.826086,2013,2013-01-01,NA
TXMU,TXMU,1,33.45195,-99.614823,2013,2013-01-01,NA
TXVE,TXVE,1,34.080061,-99.368349,2013,2013-01-01,NA
WAOT,WAOT,1,46.79111,-119.033087,2013,2013-01-01,0.7592991
WARO,WARO,1,46.29334,-119.734117,2013,2013-01-01,NA
WAVA,WAVA,1,45.67664,-122.649114,2013,2013-01-01,NA
WYLI,WYLI,1,42.13224,-104.394135,2013,2013-01-01,NA
WYPO,WYPO,1,44.77592,-108.758948,2013,2013-01-01,0.7251795
WYRI,WYRI,1,43.0281,-108.426538,2013,2013-01-01,NA
WYTO,WYTO,1,42.0815,-104.219912,2013,2013-01-01,NA
,,,,,,2013-01-01,
