"Year","Y0","Heritability","Race"
1994,11,0,"Durango"
1994,11,NA,"Durango"
1994,11,0.003854455,"Durango"
1994,11,0.4680421,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.5562158,"Mesoamerican"
1994,11,0.1477594,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.3626994,"Mesoamerican"
1994,11,0.5954664,"Mesoamerican"
1994,11,0,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.7420689,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.6431962,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.5801847,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.3915664,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.3545626,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.4912737,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.6293976,"Mesoamerican"
1994,11,0.2384856,"Mesoamerican"
1994,11,0.5107379,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.7897003,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.9054291,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.2676725,"Mesoamerican"
1994,11,0.1798217,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.4106175,"Mesoamerican"
1994,11,NA,"Mesoamerican"
1994,11,0.5539336,"Mesoamerican"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,0.3261072,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,0.4043652,"Nueva Granada"
1994,11,0.5380682,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.4092451,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,9.45e-11,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.4614188,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.2014351,"Nueva Granada"
1994,11,0.1166498,"Nueva Granada"
1994,11,0.7727161,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.2191198,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.5814188,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.4135289,"Nueva Granada"
1994,11,0.3903429,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.8362257,"Nueva Granada"
1994,11,NA,"Nueva Granada"
1994,11,0.6086092,"Nueva Granada"
1995,12,0,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.6553912,"Durango"
1995,12,0.300444,"Durango"
1995,12,0.09392919,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.2664796,"Durango"
1995,12,0.1752296,"Durango"
1995,12,0.8801649,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.5007762,"Durango"
1995,12,NA,"Durango"
1995,12,0.2167928,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,4.85e-10,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.3687932,"Durango"
1995,12,NA,"Durango"
1995,12,0,"Durango"
1995,12,0,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.5648959,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.004663401,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0,"Durango"
1995,12,0.1278823,"Durango"
1995,12,0.4650645,"Durango"
1995,12,0.5327063,"Durango"
1995,12,NA,"Durango"
1995,12,0.1147508,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0,"Durango"
1995,12,0.00321991,"Durango"
1995,12,NA,"Durango"
1995,12,0.1583519,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0.06554308,"Durango"
1995,12,0.538525,"Durango"
1995,12,NA,"Durango"
1995,12,NA,"Durango"
1995,12,0,"Durango"
1995,12,NA,"Durango"
1995,12,0,"Durango"
1995,12,0.4680421,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.9212782,"Mesoamerican"
1995,12,0.5562158,"Mesoamerican"
1995,12,0.04961837,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.4035652,"Mesoamerican"
1995,12,0.5596947,"Mesoamerican"
1995,12,0.3068273,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.6587524,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.727561,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.1046428,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.5299909,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.3234157,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.6463252,"Mesoamerican"
1995,12,0.210837,"Mesoamerican"
1995,12,0.2360329,"Mesoamerican"
1995,12,0.4311462,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.7897003,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,1.24e-15,"Mesoamerican"
1995,12,0.04942594,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.2430346,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.2571055,"Mesoamerican"
1995,12,0.4125876,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.1498792,"Mesoamerican"
1995,12,NA,"Mesoamerican"
1995,12,0.2971085,"Mesoamerican"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,0.2293244,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.3913944,"Nueva Granada"
1995,12,0.4996523,"Nueva Granada"
1995,12,0.8854809,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.6713695,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.03082451,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.1848763,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.7275485,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.1753595,"Nueva Granada"
1995,12,0.2451588,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,0.4955185,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.0643247,"Nueva Granada"
1995,12,0,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,7.66e-11,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.2369598,"Nueva Granada"
1995,12,0.2300886,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.6026087,"Nueva Granada"
1995,12,NA,"Nueva Granada"
1995,12,0.3087339,"Nueva Granada"
1996,13,0,"Durango"
1996,13,0.1086174,"Durango"
1996,13,NA,"Durango"
1996,13,0.3607756,"Durango"
1996,13,0.300444,"Durango"
1996,13,0.118963,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.268406,"Durango"
1996,13,0.6478803,"Durango"
1996,13,0.7948423,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.7281408,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.3687932,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.005123154,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.3816594,"Durango"
1996,13,NA,"Durango"
1996,13,0.3754665,"Durango"
1996,13,NA,"Durango"
1996,13,0.004663401,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.1756351,"Durango"
1996,13,0.1438319,"Durango"
1996,13,0.5013609,"Durango"
1996,13,0.8001144,"Durango"
1996,13,NA,"Durango"
1996,13,0.1147508,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.1124642,"Durango"
1996,13,6.86e-10,"Durango"
1996,13,NA,"Durango"
1996,13,0.09634026,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,0.1463682,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,NA,"Durango"
1996,13,5.42e-05,"Durango"
1996,13,NA,"Durango"
1996,13,0.2480576,"Durango"
1996,13,0.4680421,"Mesoamerican"
1996,13,0.4817893,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.3495522,"Mesoamerican"
1996,13,0.5562158,"Mesoamerican"
1996,13,0,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.3252446,"Mesoamerican"
1996,13,0.5928491,"Mesoamerican"
1996,13,0.5681063,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.446633,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.6538244,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.1046428,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,1.57e-08,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.6929447,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,2.15e-16,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.3234157,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.6271729,"Mesoamerican"
1996,13,0.573551,"Mesoamerican"
1996,13,0.2343715,"Mesoamerican"
1996,13,0.6377242,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.7897003,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0,"Mesoamerican"
1996,13,0.2006964,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,2.19e-15,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.2568199,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.3625639,"Mesoamerican"
1996,13,NA,"Mesoamerican"
1996,13,0.3794097,"Mesoamerican"
1996,13,0,"Nueva Granada"
1996,13,0.5718062,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0,"Nueva Granada"
1996,13,0,"Nueva Granada"
1996,13,0.08273649,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.1451105,"Nueva Granada"
1996,13,0.4881188,"Nueva Granada"
1996,13,0.855215,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.5200471,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.1774625,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.5539953,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.03082451,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,2.02e-10,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.7385363,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.4024821,"Nueva Granada"
1996,13,0.3209485,"Nueva Granada"
1996,13,0.3668658,"Nueva Granada"
1996,13,0.5274355,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.02000485,"Nueva Granada"
1996,13,0.2185837,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.2121067,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.3275354,"Nueva Granada"
1996,13,NA,"Nueva Granada"
1996,13,0.3659423,"Nueva Granada"
1997,14,0.01675593,"Durango"
1997,14,0.1086174,"Durango"
1997,14,NA,"Durango"
1997,14,0.04278215,"Durango"
1997,14,0.300444,"Durango"
1997,14,0,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.4544604,"Durango"
1997,14,0.5781048,"Durango"
1997,14,0.7051897,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.4629395,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.3599791,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.1020751,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,1.54e-06,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.3286067,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,7.42e-15,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.4637186,"Durango"
1997,14,0.166974,"Durango"
1997,14,0.4446615,"Durango"
1997,14,0.8001144,"Durango"
1997,14,NA,"Durango"
1997,14,0.09358362,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.07388134,"Durango"
1997,14,0.3018246,"Durango"
1997,14,NA,"Durango"
1997,14,0.09634026,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.4647036,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,NA,"Durango"
1997,14,0.02261991,"Durango"
1997,14,NA,"Durango"
1997,14,0.4889517,"Durango"
1997,14,0.8987185,"Mesoamerican"
1997,14,0.4817893,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.0484755,"Mesoamerican"
1997,14,0.5562158,"Mesoamerican"
1997,14,0.9414896,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.4400668,"Mesoamerican"
1997,14,0.6234212,"Mesoamerican"
1997,14,0,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.229978,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.5371776,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.08784877,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.7337236,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.5013449,"Mesoamerican"
1997,14,0.4821224,"Mesoamerican"
1997,14,0.03802202,"Mesoamerican"
1997,14,0.6377242,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.191603,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.3229932,"Mesoamerican"
1997,14,0.3071612,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,2.19e-15,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.7708949,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.1780221,"Mesoamerican"
1997,14,NA,"Mesoamerican"
1997,14,0.2707099,"Mesoamerican"
1997,14,0,"Nueva Granada"
1997,14,0.5718062,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,0.3015341,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.2139406,"Nueva Granada"
1997,14,0.6757729,"Nueva Granada"
1997,14,0.7077828,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,1.59e-15,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.4711774,"Nueva Granada"
1997,14,3.57e-08,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.5539953,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.2220093,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.7104047,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.02593311,"Nueva Granada"
1997,14,0.3380889,"Nueva Granada"
1997,14,0.4158979,"Nueva Granada"
1997,14,0.5274355,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.3453117,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.3850566,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.1436328,"Nueva Granada"
1997,14,NA,"Nueva Granada"
1997,14,0.2548409,"Nueva Granada"
1998,15,NA,"Durango"
1998,15,0.4047121,"Durango"
1998,15,NA,"Durango"
1998,15,0.02928938,"Durango"
1998,15,NA,"Durango"
1998,15,0.06611039,"Durango"
